ID,Number of Balls Faced,Batting Runs,Dismissals,Batting Strike Rate,Average,Number of Balls Bowled,Runs off Bowling,Wickets,Bowling Strike Rate,Economy,Batting Index
00321fff,11.0,10.0,1.0,90.91,10.0,85.0,80.0,3.0,26.67,5.65,18.182
b98b5e1c,1068.0,1284.0,59.0,120.22,21.76,13.0,19.0,0.0,19.0,8.77,52.319744
82c78845,193.0,195.0,10.0,101.04,19.5,0.0,0.0,0.0,0.0,0.0,39.40560000000001
f5180fe6,271.0,280.0,23.0,103.32,12.17,2467.0,2809.0,120.0,23.41,6.83,25.148087999999998
fdf7491e,0.0,0.0,0.0,0.0,0.0,26.0,37.0,1.0,37.0,8.54,0.0
5531248e,41.0,25.0,5.0,60.98,5.0,183.0,213.0,6.0,35.5,6.98,6.098
6f4775f7,387.0,440.0,18.0,113.7,24.44,0.0,0.0,0.0,0.0,0.0,55.57656000000001
1021b6e5,224.0,243.0,7.0,108.48,34.71,6.0,8.0,0.0,8.0,8.0,75.30681600000001
0393fbdc,119.0,93.0,6.0,78.15,15.5,37.0,38.0,4.0,9.5,6.16,24.2265
ea0cdc12,40.0,27.0,8.0,67.5,3.38,1271.0,1403.0,73.0,19.22,6.62,4.563
86421172,55.0,32.0,2.0,58.18,16.0,75.0,78.0,4.0,19.5,6.24,18.6176
af294a6c,307.0,419.0,16.0,136.48,26.19,0.0,0.0,0.0,0.0,0.0,71.488224
2e9fdf9b,105.0,138.0,6.0,131.43,23.0,346.0,490.0,23.0,21.3,8.5,60.457800000000006
6b74c13b,44.0,87.0,3.0,197.73,29.0,0.0,0.0,0.0,0.0,0.0,114.6834
1ab8beda,73.0,83.0,5.0,113.7,16.6,6.0,16.0,0.0,16.0,16.0,37.748400000000004
98e908bd,143.0,160.0,7.0,111.89,22.86,152.0,170.0,4.0,42.5,6.71,51.156107999999996
70ced7f2,34.0,60.0,2.0,176.47,30.0,32.0,32.0,0.0,32.0,6.0,105.882
94268960,198.0,224.0,13.0,113.13,17.23,0.0,0.0,0.0,0.0,0.0,38.984598
47dc9794,507.0,591.0,29.0,116.57,20.38,0.0,0.0,0.0,0.0,0.0,47.513932
25ef10a2,0.0,0.0,0.0,0.0,0.0,42.0,53.0,1.0,53.0,7.57,0.0
27d1cc51,11.0,13.0,1.0,118.18,13.0,19.0,42.0,2.0,21.0,13.26,30.726800000000004
c7e3c349,58.0,68.0,4.0,117.24,17.0,0.0,0.0,0.0,0.0,0.0,39.861599999999996
6de4e430,26.0,26.0,5.0,100.0,5.2,430.0,476.0,32.0,14.88,6.64,10.4
8b5b6769,730.0,941.0,65.0,128.9,14.48,4122.0,4529.0,175.0,25.88,6.59,37.329440000000005
d1305df0,128.0,146.0,11.0,114.06,13.27,0.0,0.0,0.0,0.0,0.0,30.271524
7f148ce7,309.0,349.0,19.0,112.94,18.37,29.0,40.0,0.0,40.0,8.28,41.494156000000004
24ecc358,70.0,68.0,1.0,97.14,68.0,0.0,0.0,0.0,0.0,0.0,132.1104
42a05795,0.0,0.0,0.0,0.0,0.0,24.0,45.0,1.0,45.0,11.25,0.0
9bb259b4,12.0,7.0,2.0,58.33,3.5,40.0,40.0,0.0,40.0,6.0,4.0831
bb134e5c,369.0,525.0,16.0,142.28,32.81,539.0,546.0,31.0,17.61,6.08,93.364136
a0f612b6,11.0,5.0,1.0,45.45,5.0,60.0,76.0,2.0,38.0,7.6,4.545
23a508f8,9.0,8.0,1.0,88.89,8.0,13.0,34.0,0.0,34.0,15.69,14.2224
7eb36269,75.0,72.0,5.0,96.0,14.4,20.0,35.0,0.0,35.0,10.5,27.648000000000003
f29185a1,469.0,615.0,27.0,131.13,22.78,155.0,198.0,7.0,28.29,7.66,59.742828
83e74e91,78.0,69.0,8.0,88.46,8.62,0.0,0.0,0.0,0.0,0.0,15.250504
86ae8ef2,0.0,0.0,0.0,0.0,0.0,19.0,32.0,0.0,32.0,10.11,0.0
d027ba9f,4001.0,4883.0,146.0,122.04,33.45,175.0,227.0,9.0,25.22,7.78,81.64476000000002
45ca12a7,187.0,150.0,7.0,80.21,21.43,93.0,118.0,2.0,59.0,7.61,34.378006
4121a79a,20.0,17.0,1.0,85.0,17.0,8.0,3.0,0.0,3.0,2.25,28.9
10a91f35,24.0,23.0,3.0,95.83,7.67,364.0,452.0,22.0,20.55,7.45,14.700321999999998
6dbcf855,26.0,29.0,2.0,111.54,14.5,0.0,0.0,0.0,0.0,0.0,32.3466
4d83491d,33.0,32.0,3.0,96.97,10.67,98.0,85.0,9.0,9.44,5.2,20.693398
4aad78d3,1140.0,1205.0,50.0,105.7,24.1,206.0,254.0,9.0,28.22,7.4,50.94740000000001
fe5175ce,3.0,0.0,1.0,0.0,0.0,50.0,61.0,2.0,30.5,7.32,0.0
fef92afc,76.0,117.0,7.0,153.95,16.71,604.0,765.0,35.0,21.86,7.6,51.45009
abd541e6,0.0,0.0,0.0,0.0,0.0,148.0,201.0,7.0,28.71,8.15,0.0
89a7dd4a,92.0,83.0,4.0,90.22,20.75,0.0,0.0,0.0,0.0,0.0,37.4413
81c08fa3,7.0,4.0,1.0,57.14,4.0,352.0,469.0,20.0,23.45,7.99,4.5712
4ec0443d,39.0,43.0,2.0,110.26,21.5,104.0,95.0,7.0,13.57,5.48,47.4118
fec369cd,6.0,7.0,1.0,116.67,7.0,62.0,113.0,2.0,56.5,10.94,16.3338
6766ca00,176.0,210.0,6.0,119.32,35.0,25.0,48.0,1.0,48.0,11.52,83.524
80ec5dfd,9.0,8.0,1.0,88.89,8.0,0.0,0.0,0.0,0.0,0.0,14.2224
2e3dc859,20.0,13.0,5.0,65.0,2.6,114.0,168.0,3.0,56.0,8.84,3.38
8a99caa9,16.0,23.0,0.0,143.75,23.0,108.0,92.0,9.0,10.22,5.11,66.125
3f61a062,34.0,30.0,3.0,88.24,10.0,689.0,911.0,36.0,25.31,7.93,17.648
3b647e2b,117.0,120.0,5.0,102.56,24.0,0.0,0.0,0.0,0.0,0.0,49.2288
fc1608a2,42.0,24.0,4.0,57.14,6.0,0.0,0.0,0.0,0.0,0.0,6.856800000000001
5bfdc77a,358.0,425.0,23.0,118.72,18.48,0.0,0.0,0.0,0.0,0.0,43.878912
a9ee404e,152.0,141.0,6.0,92.76,23.5,62.0,79.0,3.0,26.33,7.65,43.5972
9bab2b81,657.0,877.0,31.0,133.49,28.29,683.0,766.0,32.0,23.94,6.73,75.528642
2e78f685,3.0,0.0,0.0,0.0,0.0,157.0,230.0,8.0,28.75,8.79,0.0
8a668774,6.0,1.0,2.0,16.67,0.5,103.0,151.0,5.0,30.2,8.8,0.16670000000000001
867a45a7,146.0,173.0,12.0,118.49,14.42,313.0,467.0,15.0,31.13,8.95,34.172516
91f0792f,110.0,107.0,7.0,97.27,15.29,0.0,0.0,0.0,0.0,0.0,29.745165999999998
28496266,20.0,26.0,1.0,130.0,26.0,31.0,49.0,0.0,49.0,9.48,67.6
6ef13460,1354.0,1710.0,74.0,126.29,23.11,0.0,0.0,0.0,0.0,0.0,58.371238000000005
f310704c,60.0,51.0,5.0,85.0,10.2,186.0,178.0,9.0,19.78,5.74,17.339999999999996
a5544576,35.0,35.0,1.0,100.0,35.0,0.0,0.0,0.0,0.0,0.0,70.0
b483905d,0.0,0.0,0.0,0.0,0.0,24.0,39.0,0.0,39.0,9.75,0.0
febfa931,3.0,0.0,1.0,0.0,0.0,18.0,15.0,0.0,15.0,5.0,0.0
b54b66b3,10.0,4.0,1.0,40.0,4.0,22.0,15.0,0.0,15.0,4.09,3.2
eaeb065e,5.0,3.0,0.0,60.0,3.0,73.0,77.0,3.0,25.67,6.33,3.6
9fa5496f,81.0,62.0,1.0,76.54,62.0,0.0,0.0,0.0,0.0,0.0,94.90960000000001
376557f7,9.0,4.0,3.0,44.44,1.33,114.0,129.0,5.0,25.8,6.79,1.182104
f3cb53a1,665.0,741.0,33.0,111.43,22.45,0.0,0.0,0.0,0.0,0.0,50.032070000000004
ba9258a7,908.0,1278.0,37.0,140.75,34.54,63.0,95.0,2.0,47.5,9.05,97.23010000000001
7239b60d,0.0,0.0,0.0,0.0,0.0,42.0,69.0,2.0,34.5,9.86,0.0
6c75310b,5.0,1.0,1.0,20.0,1.0,66.0,91.0,4.0,22.75,8.27,0.4
1f8e97d7,71.0,47.0,2.0,66.2,23.5,0.0,0.0,0.0,0.0,0.0,31.114
56b93d46,705.0,857.0,29.0,121.56,29.55,216.0,275.0,2.0,137.5,7.64,71.84196
4353bba5,7.0,1.0,0.0,14.29,1.0,367.0,448.0,21.0,21.33,7.32,0.2858
9789e56e,1031.0,1320.0,54.0,128.03,24.44,624.0,801.0,29.0,27.62,7.7,62.581064000000005
4ad7fc1b,116.0,95.0,10.0,81.9,9.5,0.0,0.0,0.0,0.0,0.0,15.561000000000002
e43c9818,82.0,58.0,4.0,70.73,14.5,0.0,0.0,0.0,0.0,0.0,20.5117
4f1bb625,57.0,87.0,4.0,152.63,21.75,0.0,0.0,0.0,0.0,0.0,66.39405
c404f58a,41.0,34.0,6.0,82.93,5.67,2156.0,2380.0,120.0,19.83,6.62,9.404262000000001
c16d2e28,0.0,0.0,0.0,0.0,0.0,42.0,39.0,1.0,39.0,5.57,0.0
d0111079,12.0,3.0,1.0,25.0,3.0,12.0,13.0,0.0,13.0,6.5,1.5
b82354b3,19.0,8.0,1.0,42.11,8.0,8.0,18.0,0.0,18.0,13.5,6.7376
b7ccb3c9,16.0,22.0,1.0,137.5,22.0,36.0,53.0,2.0,26.5,8.83,60.5
b0b320a0,17.0,5.0,3.0,29.41,1.67,445.0,628.0,21.0,29.9,8.47,0.982294
9fc73711,59.0,45.0,2.0,76.27,22.5,6.0,5.0,0.0,5.0,5.0,34.32149999999999
5d60560f,72.0,63.0,4.0,87.5,15.75,0.0,0.0,0.0,0.0,0.0,27.5625
13e5908b,455.0,466.0,34.0,102.42,13.71,496.0,591.0,11.0,53.73,7.15,28.083564000000003
38f2c66c,2.0,2.0,1.0,100.0,2.0,32.0,53.0,0.0,53.0,9.94,4.0
0994d0ae,693.0,832.0,34.0,120.06,24.47,393.0,504.0,14.0,36.0,7.69,58.757363999999995
bb351c23,2153.0,3066.0,117.0,142.41,26.21,2170.0,2653.0,111.0,23.9,7.34,74.651322
f663ef00,24.0,23.0,3.0,95.83,7.67,0.0,0.0,0.0,0.0,0.0,14.700321999999998
ade90de7,0.0,0.0,0.0,0.0,0.0,13.0,26.0,0.0,26.0,12.0,0.0
ad9c32a2,3641.0,4674.0,142.0,128.37,32.92,215.0,296.0,6.0,49.33,8.26,84.518808
599ce28e,9.0,14.0,1.0,155.56,14.0,0.0,0.0,0.0,0.0,0.0,43.5568
6ceec40d,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,15.0,15.0,0.0
d35a520a,4.0,6.0,2.0,150.0,3.0,84.0,97.0,9.0,10.78,6.93,9.0
e855546b,135.0,158.0,7.0,117.04,22.57,0.0,0.0,0.0,0.0,0.0,52.83185600000001
ac2f2410,72.0,107.0,3.0,148.61,35.67,0.0,0.0,0.0,0.0,0.0,106.01837400000002
04cf2e94,17.0,5.0,2.0,29.41,2.5,132.0,114.0,6.0,19.0,5.18,1.4705000000000001
a7c7802a,6.0,7.0,2.0,116.67,3.5,213.0,301.0,17.0,17.71,8.48,8.1669
71440756,418.0,555.0,23.0,132.78,24.13,734.0,1058.0,50.0,21.16,8.65,64.079628
f33cfd25,62.0,43.0,3.0,69.35,14.33,85.0,78.0,3.0,26.0,5.51,19.875709999999998
1bf9a8ef,24.0,21.0,3.0,87.5,7.0,393.0,570.0,22.0,25.91,8.7,12.25
0f3ee070,98.0,92.0,12.0,93.88,7.67,885.0,1250.0,45.0,27.78,8.47,14.401191999999998
03d3dd8e,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4d1ec7eb,5.0,7.0,1.0,140.0,7.0,60.0,81.0,2.0,40.5,8.1,19.6
0b130202,14.0,3.0,2.0,21.43,1.5,48.0,52.0,1.0,52.0,6.5,0.6428999999999999
32866fe7,15.0,4.0,2.0,26.67,2.0,0.0,0.0,0.0,0.0,0.0,1.0668
ec02b798,1772.0,2028.0,79.0,114.45,25.67,0.0,0.0,0.0,0.0,0.0,58.758630000000004
af7dadf7,57.0,76.0,7.0,133.33,10.86,193.0,235.0,6.0,39.17,7.31,28.959276
a4799701,127.0,148.0,7.0,116.54,21.14,41.0,72.0,2.0,36.0,10.54,49.273112
07b6f54c,111.0,91.0,3.0,81.98,30.33,0.0,0.0,0.0,0.0,0.0,49.729068
601544aa,93.0,102.0,2.0,109.68,51.0,90.0,90.0,4.0,22.5,6.0,111.87360000000001
3b282e51,7.0,3.0,1.0,42.86,3.0,171.0,151.0,11.0,13.73,5.3,2.5715999999999997
c83ef4d6,28.0,38.0,3.0,135.71,12.67,8.0,16.0,0.0,16.0,12.0,34.388914
f3171936,160.0,156.0,19.0,97.5,8.21,1462.0,1780.0,78.0,22.82,7.31,16.009500000000003
8cbcff3b,7.0,14.0,1.0,200.0,14.0,0.0,0.0,0.0,0.0,0.0,56.0
db3643f3,9.0,3.0,2.0,33.33,1.5,314.0,389.0,19.0,20.47,7.43,0.9998999999999999
5147c792,0.0,0.0,0.0,0.0,0.0,61.0,79.0,1.0,79.0,7.77,0.0
2a242d58,33.0,33.0,4.0,100.0,8.25,0.0,0.0,0.0,0.0,0.0,16.5
27296d02,0.0,0.0,0.0,0.0,0.0,231.0,316.0,17.0,18.59,8.21,0.0
0c7f11be,1088.0,1401.0,56.0,128.77,25.02,104.0,150.0,6.0,25.0,8.65,64.436508
e01b6c44,19.0,19.0,2.0,100.0,9.5,92.0,139.0,1.0,139.0,9.07,19.0
7da44536,3.0,1.0,1.0,33.33,1.0,136.0,186.0,5.0,37.2,8.21,0.6666
8fb49ef8,38.0,33.0,5.0,86.84,6.6,359.0,445.0,12.0,37.08,7.44,11.46288
472455a3,121.0,136.0,6.0,112.4,22.67,0.0,0.0,0.0,0.0,0.0,50.962160000000004
903c1d37,79.0,83.0,8.0,105.06,10.38,409.0,488.0,20.0,24.4,7.16,21.810456000000002
5d9ebb3c,5.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4
42a5c1c7,20.0,12.0,2.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,7.2
26ff4c29,317.0,349.0,24.0,110.09,14.54,1246.0,1447.0,69.0,20.97,6.97,32.014172
f49c401e,13.0,13.0,2.0,100.0,6.5,114.0,138.0,7.0,19.71,7.26,13.0
715dbf27,204.0,203.0,14.0,99.51,14.5,0.0,0.0,0.0,0.0,0.0,28.8579
6ebf4d4e,124.0,121.0,3.0,97.58,40.33,74.0,44.0,2.0,22.0,3.57,78.708028
141a340d,0.0,0.0,0.0,0.0,0.0,24.0,47.0,2.0,23.5,11.75,0.0
37a1766e,31.0,21.0,3.0,67.74,7.0,0.0,0.0,0.0,0.0,0.0,9.4836
673be48f,1.0,0.0,1.0,0.0,0.0,108.0,121.0,4.0,30.25,6.72,0.0
b4bef2ed,259.0,280.0,12.0,108.11,23.33,13.0,17.0,0.0,17.0,7.85,50.444126
cec44e08,0.0,0.0,0.0,0.0,0.0,18.0,22.0,0.0,22.0,7.33,0.0
dc1dd6c4,72.0,41.0,7.0,56.94,5.86,269.0,236.0,19.0,12.42,5.26,6.673368
9061a703,80.0,56.0,8.0,70.0,7.0,816.0,944.0,34.0,27.76,6.94,9.8
5d1e7582,952.0,1228.0,44.0,128.99,27.91,1.0,0.0,0.0,0.0,0.0,72.002218
66162077,37.0,43.0,0.0,116.22,43.0,156.0,177.0,10.0,17.7,6.81,99.9492
462d7c62,26.0,34.0,5.0,130.77,6.8,1018.0,1335.0,62.0,21.53,7.87,17.78472
9cbbe35b,37.0,32.0,3.0,86.49,10.67,0.0,0.0,0.0,0.0,0.0,18.456966
dfc4d8b5,325.0,357.0,26.0,109.85,13.73,2949.0,3760.0,170.0,22.12,7.65,30.16481
6c882e9a,745.0,1069.0,40.0,143.49,26.72,18.0,32.0,0.0,32.0,10.67,76.681056
bd021695,21.0,24.0,2.0,114.29,12.0,101.0,85.0,4.0,21.25,5.05,27.4296
ccdd8308,64.0,49.0,6.0,76.56,8.17,2061.0,2645.0,129.0,20.5,7.7,12.509904
dab18aa5,25.0,23.0,2.0,92.0,11.5,44.0,82.0,1.0,82.0,11.18,21.16
fccebff9,79.0,28.0,7.0,35.44,4.0,849.0,1031.0,46.0,22.41,7.29,2.8352
fdedb37c,664.0,846.0,31.0,127.41,27.29,6.0,15.0,0.0,15.0,15.0,69.54037799999999
22b70cb8,45.0,23.0,4.0,51.11,5.75,0.0,0.0,0.0,0.0,0.0,5.87765
c03f1114,3638.0,4731.0,180.0,130.04,26.28,0.0,0.0,0.0,0.0,0.0,68.349024
5bbabe59,27.0,18.0,5.0,66.67,3.6,688.0,816.0,35.0,23.31,7.12,4.80024
78ba5d1b,4.0,1.0,2.0,25.0,0.5,72.0,86.0,3.0,28.67,7.17,0.25
2d46e8ed,3.0,3.0,1.0,100.0,3.0,62.0,35.0,2.0,17.5,3.39,6.0
494a0503,4.0,1.0,1.0,25.0,1.0,42.0,41.0,1.0,41.0,5.86,0.5
0a12e736,113.0,129.0,8.0,114.16,16.12,1842.0,2177.0,98.0,22.21,7.09,36.805184
5ec126fa,15.0,16.0,2.0,106.67,8.0,330.0,293.0,9.0,32.56,5.33,17.0672
fce581b5,583.0,741.0,28.0,127.1,26.46,272.0,288.0,18.0,16.0,6.35,67.26132
e6c04d3f,0.0,0.0,0.0,0.0,0.0,99.0,140.0,3.0,46.67,8.48,0.0
02635912,0.0,0.0,0.0,0.0,0.0,50.0,82.0,0.0,82.0,9.84,0.0
4eb02f2e,32.0,22.0,2.0,68.75,11.0,113.0,110.0,6.0,18.33,5.84,15.125
8e510697,13.0,14.0,2.0,107.69,7.0,39.0,38.0,0.0,38.0,5.85,15.0766
6913e38e,118.0,103.0,7.0,87.29,14.71,143.0,162.0,8.0,20.25,6.8,25.680718000000002
d8976cb7,154.0,141.0,8.0,91.56,17.62,317.0,339.0,16.0,21.19,6.42,32.265744000000005
fa180043,95.0,124.0,3.0,130.53,41.33,0.0,0.0,0.0,0.0,0.0,107.896098
21ac077a,0.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,24.0,12.0,0.0
f50433e9,58.0,71.0,2.0,122.41,35.5,0.0,0.0,0.0,0.0,0.0,86.9111
b08e58e2,8.0,2.0,1.0,25.0,2.0,183.0,266.0,3.0,88.67,8.72,1.0
91cd48e0,293.0,286.0,16.0,97.61,17.88,94.0,131.0,10.0,13.1,8.36,34.905336
f60dc2a5,32.0,25.0,3.0,78.12,8.33,1138.0,1209.0,41.0,29.49,6.37,13.014792
4a8d1b14,100.0,113.0,3.0,113.0,37.67,0.0,0.0,0.0,0.0,0.0,85.1342
e57d25fa,0.0,0.0,0.0,0.0,0.0,63.0,111.0,1.0,111.0,10.57,0.0
c1b74851,31.0,58.0,2.0,187.1,29.0,53.0,34.0,4.0,8.5,3.85,108.51799999999999
70841eab,125.0,124.0,7.0,99.2,17.71,0.0,0.0,0.0,0.0,0.0,35.13664
f856b613,16.0,9.0,3.0,56.25,3.0,37.0,43.0,3.0,14.33,6.97,3.375
a0a32dd1,36.0,47.0,3.0,130.56,15.67,50.0,33.0,1.0,33.0,3.96,40.917504
ded9ff1e,2.0,1.0,0.0,50.0,1.0,362.0,429.0,27.0,15.89,7.11,1.0
0f8e08ad,34.0,25.0,3.0,73.53,8.33,0.0,0.0,0.0,0.0,0.0,12.250098000000001
4125d931,61.0,70.0,3.0,114.75,23.33,408.0,549.0,18.0,30.5,8.07,53.54235
7c3b3b78,14.0,5.0,2.0,35.71,2.5,110.0,161.0,3.0,53.67,8.78,1.7855
3c55c703,14.0,12.0,2.0,85.71,6.0,37.0,59.0,0.0,59.0,9.57,10.2852
7873a628,0.0,0.0,0.0,0.0,0.0,78.0,88.0,4.0,22.0,6.77,0.0
0848ac5f,56.0,86.0,4.0,153.57,21.5,234.0,180.0,15.0,12.0,4.62,66.0351
8209da53,241.0,283.0,17.0,117.43,16.65,6.0,16.0,0.0,16.0,16.0,39.104189999999996
8d78d0d0,49.0,44.0,5.0,89.8,8.8,0.0,0.0,0.0,0.0,0.0,15.8048
4a4991c1,36.0,32.0,4.0,88.89,8.0,0.0,0.0,0.0,0.0,0.0,14.2224
3a82673c,0.0,0.0,0.0,0.0,0.0,68.0,45.0,5.0,9.0,3.97,0.0
b16ddb79,39.0,34.0,3.0,87.18,11.33,0.0,0.0,0.0,0.0,0.0,19.754988
4ee5ded2,0.0,0.0,0.0,0.0,0.0,25.0,35.0,0.0,35.0,8.4,0.0
6eb146d2,436.0,511.0,27.0,117.2,18.93,82.0,93.0,5.0,18.6,6.8,44.37192
0dbe27b8,26.0,12.0,3.0,46.15,4.0,641.0,681.0,40.0,17.02,6.37,3.6919999999999997
8de618ab,219.0,194.0,12.0,88.58,16.17,232.0,170.0,16.0,10.62,4.4,28.646772000000002
4aef496b,268.0,284.0,18.0,105.97,15.78,0.0,0.0,0.0,0.0,0.0,33.444131999999996
33cb3411,354.0,431.0,20.0,121.75,21.55,22.0,18.0,3.0,6.0,4.91,52.474250000000005
d6b4e3e2,29.0,8.0,0.0,27.59,8.0,110.0,112.0,4.0,28.0,6.11,4.4144
5b6d248a,7.0,5.0,1.0,71.43,5.0,428.0,627.0,19.0,33.0,8.79,7.143000000000001
8e38d470,70.0,35.0,4.0,50.0,8.75,0.0,0.0,0.0,0.0,0.0,8.75
7fe32072,82.0,71.0,3.0,86.59,23.67,0.0,0.0,0.0,0.0,0.0,40.991706
b58b7db6,365.0,366.0,26.0,100.27,14.08,230.0,343.0,7.0,49.0,8.95,28.236032
bd93fea4,59.0,39.0,11.0,66.1,3.55,1602.0,1908.0,96.0,19.88,7.15,4.693099999999999
8891669e,110.0,89.0,10.0,80.91,8.9,297.0,404.0,15.0,26.93,8.16,14.401980000000002
1b42a100,323.0,349.0,18.0,108.05,19.39,155.0,214.0,1.0,214.0,8.28,41.90179
b16cf2ec,36.0,27.0,5.0,75.0,5.4,206.0,259.0,6.0,43.17,7.54,8.1
02b078b1,0.0,0.0,0.0,0.0,0.0,108.0,133.0,3.0,44.33,7.39,0.0
ab126ea8,4.0,5.0,0.0,125.0,5.0,45.0,47.0,1.0,47.0,6.27,12.5
85e0cf10,24.0,9.0,2.0,37.5,4.5,1134.0,1497.0,46.0,32.54,7.92,3.375
aed5be04,859.0,1183.0,52.0,137.72,22.75,509.0,662.0,18.0,36.78,7.8,62.662600000000005
13d0b3d6,443.0,485.0,18.0,109.48,26.94,0.0,0.0,0.0,0.0,0.0,58.987824
6127377d,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f92c9151,302.0,341.0,19.0,112.91,17.95,0.0,0.0,0.0,0.0,0.0,40.53469
5a6bb1c7,12.0,11.0,1.0,91.67,11.0,18.0,29.0,1.0,29.0,9.67,20.1674
580ae7f2,106.0,109.0,4.0,102.83,27.25,0.0,0.0,0.0,0.0,0.0,56.04235
71fa64d6,32.0,24.0,1.0,75.0,24.0,284.0,282.0,16.0,17.62,5.96,36.0
a1bf281e,0.0,0.0,0.0,0.0,0.0,16.0,22.0,0.0,22.0,8.25,0.0
26f98ea3,48.0,35.0,3.0,72.92,11.67,177.0,225.0,4.0,56.25,7.63,17.019528
e9c7f0d0,8.0,2.0,0.0,25.0,2.0,167.0,197.0,8.0,24.62,7.08,1.0
6adf9347,0.0,0.0,0.0,0.0,0.0,48.0,67.0,1.0,67.0,8.38,0.0
29ede60b,1326.0,1674.0,62.0,126.24,27.0,0.0,0.0,0.0,0.0,0.0,68.1696
45966141,5.0,3.0,0.0,60.0,3.0,369.0,479.0,27.0,17.74,7.79,3.6
f476d2a5,0.0,0.0,0.0,0.0,0.0,28.0,29.0,0.0,29.0,6.21,0.0
f3c150bb,34.0,29.0,2.0,85.29,14.5,584.0,677.0,22.0,30.77,6.96,24.7341
01c05b6c,56.0,67.0,6.0,119.64,11.17,95.0,152.0,1.0,152.0,9.6,26.727576
518d96de,2.0,1.0,0.0,50.0,1.0,21.0,22.0,1.0,22.0,6.29,1.0
c160db98,16.0,17.0,3.0,106.25,5.67,77.0,70.0,3.0,23.33,5.45,12.04875
3edb58fc,226.0,246.0,21.0,108.85,11.71,754.0,896.0,42.0,21.33,7.13,25.492669999999997
0a2184d9,94.0,112.0,6.0,119.15,18.67,246.0,334.0,19.0,17.58,8.15,44.490610000000004
68e26ec9,50.0,63.0,6.0,126.0,10.5,607.0,763.0,41.0,18.61,7.54,26.46
a3ce3d1d,222.0,278.0,14.0,125.23,19.86,0.0,0.0,0.0,0.0,0.0,49.741355999999996
acd4f5dc,1.0,1.0,0.0,100.0,1.0,159.0,192.0,4.0,48.0,7.25,2.0
27128c74,66.0,88.0,3.0,133.33,29.33,18.0,25.0,1.0,25.0,8.33,78.21137800000001
de063a39,68.0,54.0,6.0,79.41,9.0,51.0,83.0,2.0,41.5,9.76,14.2938
7f3ad1ed,237.0,302.0,20.0,127.43,15.1,502.0,600.0,18.0,33.33,7.17,38.48386
c10747c3,40.0,27.0,2.0,67.5,13.5,52.0,58.0,3.0,19.33,6.69,18.225
55a5cffb,21.0,6.0,3.0,28.57,2.0,12.0,18.0,1.0,18.0,9.0,1.1428
243431b5,2161.0,2719.0,124.0,125.82,21.93,1380.0,1613.0,87.0,18.54,7.01,55.184652
1abb78f8,168.0,235.0,15.0,139.88,15.67,2132.0,2916.0,109.0,26.75,8.21,43.83839199999999
e0407c01,2.0,0.0,1.0,0.0,0.0,469.0,584.0,18.0,32.44,7.47,0.0
6e4588bc,2.0,4.0,1.0,200.0,4.0,115.0,173.0,7.0,24.71,9.03,16.0
cfd84210,47.0,42.0,2.0,89.36,21.0,78.0,116.0,3.0,38.67,8.92,37.5312
62141a22,17.0,20.0,1.0,117.65,20.0,91.0,106.0,5.0,21.2,6.99,47.06
f7e9a562,72.0,64.0,6.0,88.89,10.67,788.0,1072.0,44.0,24.36,8.16,18.969126000000003
d3a1c63d,343.0,383.0,19.0,111.66,20.16,0.0,0.0,0.0,0.0,0.0,45.021311999999995
078ffbf2,17.0,6.0,3.0,35.29,2.0,296.0,402.0,15.0,26.8,8.15,1.4116
864c199e,1338.0,1608.0,53.0,120.18,30.34,171.0,194.0,5.0,38.8,6.81,72.92522400000001
fd770945,679.0,832.0,38.0,122.53,21.89,0.0,0.0,0.0,0.0,0.0,53.643634
7264b765,35.0,36.0,3.0,102.86,12.0,48.0,58.0,1.0,58.0,7.25,24.6864
abee08c7,551.0,473.0,17.0,85.84,27.82,205.0,221.0,8.0,27.62,6.47,47.761376
d84378a4,258.0,259.0,16.0,100.39,16.19,0.0,0.0,0.0,0.0,0.0,32.506282
77255a9e,1246.0,1702.0,62.0,136.6,27.45,6.0,12.0,0.0,12.0,12.0,74.9934
dddca1d6,3.0,2.0,2.0,66.67,1.0,108.0,131.0,5.0,26.2,7.28,1.3334000000000001
f8bd71c9,0.0,0.0,0.0,0.0,0.0,87.0,94.0,5.0,18.8,6.48,0.0
a1d053dd,150.0,185.0,21.0,123.33,8.81,2464.0,2812.0,133.0,21.14,6.85,21.730746
a63775d6,11.0,3.0,2.0,27.27,1.5,639.0,774.0,34.0,22.76,7.27,0.8181
76388dc8,190.0,137.0,18.0,72.11,7.61,2930.0,3076.0,131.0,23.48,6.3,10.975142
c03449e0,832.0,969.0,49.0,116.47,19.78,1082.0,1390.0,61.0,22.79,7.71,46.075532
4c239537,0.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,36.0,18.0,0.0
e6dd77bb,227.0,213.0,9.0,93.83,23.67,0.0,0.0,0.0,0.0,0.0,44.41912200000001
